id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48920009,Chill 8th Street Flat,394585451,Mads,,78703,30.27559,-97.75665,Entire home/apt,112,1,63,2021-09-06,15.62,1,47,63,
48921430,Duplex-Unit B Near DWTN & Austin-Bergstrom Airport,262127534,Eunice,,78721,30.26435,-97.68889,Entire home/apt,288,2,9,2021-09-06,1.71,3,339,9,
48921560,Beautiful Healing Space off Menchaca & S Lamar,24974582,Jacqueline,,78745,30.23009,-97.78949,Entire home/apt,85,14,2,2021-07-07,0.43,1,33,2,
48932103,"Skyline View | Minutes from ACL , Airport & DT",96592753,Rafael,,78741,30.22982,-97.72051,Entire home/apt,134,4,11,2021-07-11,2.34,1,29,11,
48932496,Come stay at a market farm in the Master bedroom.,394679159,Shay,,78727,30.42798,-97.72586,Private room,89,1,0,,,1,178,0,
48932762,"Cozy Bright Dog-Friendly! Near UT, FC, Downtown!",56074893,Steph,,78757,30.3582,-97.7303,Entire home/apt,150,1,2,2021-09-08,2,1,129,2,
48933476,Homey home | 2BR in Austin,359036978,Casey,,78751,30.31489,-97.73247,Entire home/apt,145,30,0,,,289,365,0,
48933584,Kasa Austin 🔆 Renovated! Self Check-In + Free Parking 🔆 2nd Street,88566861,Kasa,,78701,30.26689,-97.74902,Entire home/apt,277,2,5,2021-09-06,1.29,10,327,5,
48937555,Modern-Near Downtn-LadyBird Lake-Music-Food Trucks,272996905,Marcy,,78704,30.24267,-97.76036,Entire home/apt,625,2,12,2021-08-15,2.28,1,12,12,
48938262,***NEW*** 7 MINUTES TO DOWNTOWN | POOL | HOT TUB | POOL TABLE | FOOSBALL | FIRE PIT | 13 Queen Beds,152608759,Tracey,,78746,30.31911,-97.79251,Entire home/apt,2364,1,3,2021-09-13,0.83,11,334,3,
48940963,Upscale apartment home | 2BR in Austin,359036978,Casey,,78758,30.40124,-97.70616,Entire home/apt,157,90,0,,,289,365,0,
48941793,"Mini Cabin - New Luxury Tiny Home in Austin, TX",218425991,Mason,,78748,30.14318,-97.82647,Entire home/apt,85,2,2,2021-07-19,0.75,1,4,2,
48951298,Relax NEW Central Eastside Retreat,8402421,Andy,,78723,30.30606,-97.67282,Entire home/apt,178,2,18,2021-09-12,4.32,11,0,18,
48953731,Downtown Chic Apt,381266527,Nichole,,78701,30.2662,-97.74844,Entire home/apt,245,2,2,2021-05-31,0.40,1,25,2,
48958591,South Austin Gem,132314425,Sandy,,78745,30.20792,-97.78639,Entire home/apt,150,2,11,2021-09-12,2.41,1,3,11,
48960238,Hip Clarksville Duplex,9907906,Lara,,78703,30.28112,-97.75705,Entire home/apt,116,30,3,2021-08-28,0.84,2,311,3,
48961940,Large condo with open floor plan on South Lamar,138951040,Ben,,78704,30.23963,-97.7899,Entire home/apt,75,90,1,2021-08-31,1,2,3,1,
48963758,Domain APT KingBed Best ENTERTAINMENT AREA in ATX,40140851,Comfort,,78758,30.39752,-97.72693,Entire home/apt,160,2,14,2021-08-08,2.69,6,84,14,
48968189,Luxe Barton Hills Gem | Loft & Backyard Oasis,109638288,TurnKey Vacation Rentals,,78704,30.26012,-97.77723,Entire home/apt,414,2,1,2021-06-06,0.29,74,210,1,
48974466,Draper Startup House Austin Private Room,342448557,Daniel,,78702,30.25379,-97.73545,Private room,200,90,0,,,6,88,0,
48974906,Draper Startup House Austin Private Room 2,342448557,Daniel,,78702,30.25608,-97.7344,Private room,200,90,0,,,6,88,0,
48974911,Draper Startup House Austin Private Room 3,342448557,Daniel,,78702,30.25583,-97.736,Private room,200,90,0,,,6,88,0,
48974927,Funky Austin townhouse 15 minutes from downtown,347791660,Ariana,,78747,30.15321,-97.76174,Entire home/apt,200,2,13,2021-08-21,3.82,1,29,13,
48975087,Draper Startup House Austin Private Room 4,342448557,Daniel,,78702,30.25469,-97.73411,Private room,200,90,0,,,6,88,0,
48975137,Draper Startup House Austin Master Suite,342448557,Daniel,,78702,30.25405,-97.73433,Private room,250,90,0,,,6,88,0,
48975145,Quiet sanctuary close to nature and downtown,11749837,Fiona,,78731,30.374,-97.76334,Entire home/apt,80,1,3,2021-05-01,0.57,1,0,3,
48977013,"Instruments 🎸 , Karaoke 🎤, & Close to Downtown.",395006535,Kelvin,,78745,30.22514,-97.78948,Entire home/apt,349,1,12,2021-08-22,2.28,4,79,12,
48979487,"NEW! McCormick Mountain Getaway - Views, Patio, WiFi, 3 miles to Lake Travis, Shopping, Golf & More!",177821967,ITrip Vacations,,78734,30.40841,-97.91882,Entire home/apt,519,2,1,2021-07-18,0.50,20,349,1,
48981637,"Convenient King Bedroom & Bath, Downtown ATX",30806712,Tristan,,78701,30.27385,-97.74672,Private room,111,3,9,2021-09-06,1.72,4,0,9,
48992143,Modern Central Austin Retreat with Pool,3481392,Matt,,78703,30.30447,-97.76801,Entire home/apt,1228,29,1,2021-09-05,1,1,153,1,
48994537,Greenhouse Studio  🤍,122367639,Honey,,78701,30.28011,-97.74373,Entire home/apt,106,1,37,2021-08-30,23.13,1,83,37,
48996276,The Versailles Suite,386874262,Creative,,78741,30.21918,-97.70799,Entire home/apt,123,1,30,2021-09-11,9.68,7,350,30,
49000906,"SW ATX  Pvt Room/Bath, Charmer with Eclectic style",43368164,Sondra,,78749,30.21127,-97.83472,Private room,110,2,0,,,1,226,0,
49002417,MODERN ATX GETAWAY,374645236,Michael,,78752,30.33538,-97.70838,Entire home/apt,134,2,18,2021-08-25,13.17,8,332,18,
49002662,Poolside Loft West Austin,395192173,Matt,,78731,30.34768,-97.75551,Entire home/apt,141,30,1,2021-07-03,0.40,1,133,1,
49002690,"Golden Array, Austin Texas",107412207,Pwl,,78741,30.22129,-97.70767,Entire home/apt,118,1,26,2021-08-22,4.91,7,133,26,
49009722,Charming Sunny 3BR House with Spacious Backyard,74448067,Yasmin,,78748,30.18438,-97.79577,Entire home/apt,157,5,3,2021-09-11,0.56,1,46,3,
49011340,Modern Big Fun House Close to DT - Pool Table etc,22136431,Mike,,78741,30.2238,-97.69638,Entire home/apt,599,7,6,2021-06-30,3.83,1,83,6,
49014386,Wyndham Austin Unique 1BR Suite in Downtown Austin,395131057,Trevor,,78701,30.27089,-97.74646,Entire home/apt,210,2,12,2021-07-25,2.25,2,69,12,
49015282,"Brand new, Private Studio close to Downtown Austin",155126486,Rui,,78741,30.24597,-97.73303,Entire home/apt,81,2,52,2021-09-14,9.87,1,84,52,
49015468,WanderJaunt | Tulip | 1BR | Central Austin,104309976,WanderJaunt,,78756,30.32446,-97.74115,Entire home/apt,123,1,9,2021-09-03,4.03,133,268,9,
49015564,WanderJaunt | Heath | 1BR | Central Austin,104309976,WanderJaunt,,78756,30.32456,-97.74085,Entire home/apt,92,1,12,2021-08-19,2.90,133,260,12,
49023269,Zip-a-Dee-Doo-Dah to Zilker Park & Barton Springs,251180254,Jon - Austin Vacay,,78704,30.26137,-97.77298,Entire home/apt,58,1,24,2021-08-31,4.77,6,340,24,
49027293,Spacious home in the heart of Zilker!,4655671,Nicole,,78704,30.25157,-97.77003,Entire home/apt,507,3,7,2021-09-06,7,1,333,7,
49029414,West Coast Love,3625921,Alexandra,,78704,30.23867,-97.77614,Private room,120,1,6,2021-09-06,1.32,1,346,6,
49041284,Hip Brentwood Bungalow 2br/1bath,395502615,Jonathan,,78757,30.33601,-97.73007,Entire home/apt,200,3,0,,,1,0,0,
49042263,"Bright, Comfy Wooten Home w/ Awesome Deck + Pool",1168220,Kira,,78758,30.36042,-97.71325,Entire home/apt,189,2,3,2021-09-05,0.96,1,94,3,
49045091,Luxury Home in the Highpointe of Dripping Springs,376263890,Peter,,78737,30.16752,-98.00174,Entire home/apt,400,1,2,2021-04-25,0.40,1,0,2,
49045297,★Oshun Suite★ | Elegant Oasis | Near Airport | Gym,386930033,Blueprint Management Group,,78741,30.21994,-97.70786,Entire home/apt,93,2,10,2021-08-27,2.05,3,158,10,
49050590,"✨3 bedrooms, 2 baths, dining/kitchen all for you!✨",103063114,Christian & Francesca,,78725,30.22775,-97.58945,Entire home/apt,189,1,46,2021-09-06,9.08,1,155,46,
49053968,Cozy Austin Back-House,45614806,Evan Alicia,,78752,30.33064,-97.71946,Entire home/apt,80,1,30,2021-08-17,7.96,1,75,30,
49055308,Red Room: Private Bed & Creative Artist Space.,395006535,Kelvin,,78745,30.22468,-97.78906,Private room,94,1,1,2021-05-08,0.23,4,71,1,
49055606,★Dandridge Suite★ | Deluxe Haven Close to Airport,386930033,Blueprint Management Group,,78741,30.22128,-97.70818,Entire home/apt,93,2,18,2021-08-24,3.44,3,148,18,
49056028,Contemporary Apartment with Full Amenities,293240237,Sj,,78717,30.47573,-97.78807,Entire home/apt,135,2,0,,,1,198,0,
49056393,Green Room: Enjoy Austin & Find Your Inner Artist,395006535,Kelvin,,78745,30.22695,-97.78892,Private room,64,1,2,2021-04-26,0.40,4,67,2,
49057118,"Modern, Stylish East Austin Home w/Patio and Yard",20672269,Sarah,,78702,30.27561,-97.71431,Entire home/apt,106,30,1,2021-08-28,1,2,200,1,
49059457,"Stylish house near airport, minutes from Eastside",2163758,Leslie,,78742,30.2218,-97.67429,Entire home/apt,58,2,2,2021-09-05,2,1,5,2,
49060081,Modern Farmhouse blocks from Rainey and Downtown,10662085,Brooke,,78702,30.25749,-97.73215,Entire home/apt,450,3,10,2021-09-12,2.26,1,79,10,
49061559,Modern Farmhouse in the Heart of the East Side!,1123825,Loren,,78702,30.25454,-97.72267,Entire home/apt,230,3,4,2021-08-15,0.80,1,0,4,
49077419,"""East Austin Vintage Oasis"" Closest bnb to Airport",64336862,Melissa,,78744,30.19111,-97.69926,Entire home/apt,399,2,3,2021-07-04,0.66,1,54,3,
49081040,SoCobana : Urban space + twist = #downtownculture,381762804,Nico,,78704,30.25193,-97.74835,Entire home/apt,208,3,7,2021-08-29,1.65,2,127,7,
49089128,Customized Newly Constructed Home with Hot Tub | Near Downtown,288050185,Rachel,,78721,30.26995,-97.68919,Entire home/apt,755,2,6,2021-08-01,3.00,5,341,6,
49090850,Hill Country Pool Side Casita,395921041,Josh,,78737,30.17797,-97.95523,Entire home/apt,277,1,14,2021-09-12,14,1,171,14,
49095346,10min to DT ☆Huge 4Bed House☆ Arcade & Yard Games,67108209,Lucas & Nickol,,78741,30.22535,-97.69327,Entire home/apt,374,2,17,2021-08-29,3.29,5,154,17,
49095955,Austin Oasis w/ Pool and Hot Tub!,15864252,Walker Luxury Vacation,,78737,30.21778,-97.97835,Entire home/apt,1184,1,0,,,14,348,0,
49096552,"Quaint SoCo place, Wifi/1 bedroom/8min to Downtown",21062087,Rico,,78704,30.22756,-97.7541,Entire home/apt,125,2,10,2021-08-29,2.52,2,77,10,
49096818,Austin 1B Dlx - Downtown Wyndham Resort! Sleeps 4,243470944,Resort Stay,,78701,30.27273,-97.74783,Entire home/apt,259,2,3,2021-05-17,0.60,19,0,3,
49105742,All-inclusive apartment home | 1BR in Austin,368944610,Carolyn,,78758,30.40084,-97.72436,Entire home/apt,210,31,0,,,42,365,0,
49109559,"NEAR 6th St DOWNTOWN AUSTIN-Sleeps 4-ACL, ZILKER",16047277,Mireille,,78703,30.2734,-97.75603,Entire home/apt,165,1,5,2021-08-31,1.38,12,348,5,
49109824,Modern Retreat in Austin!,181159894,David,,78741,30.22041,-97.70788,Entire home/apt,150,1,19,2021-08-22,3.61,8,254,19,
49111012,Clean Apt | 1BR in Austin,359036978,Casey,,78745,30.19944,-97.77323,Entire home/apt,115,30,0,,,289,365,0,
49112325,Remodeled Townhome in Great N Austin Community,12399486,Julie,,78729,30.44608,-97.77505,Entire home/apt,100,120,0,,,19,151,0,
49114183,Chic new 3 bedroom home minutes from downtown,37067411,Elizabeth,,78741,30.21914,-97.6994,Entire home/apt,900,2,6,2021-08-08,1.46,1,359,6,
49114365,Newly Built Austin 2BR/2BA Apartment w/ City Views,12691733,Jawana,,78741,30.22128,-97.7074,Entire home/apt,159,1,15,2021-08-15,3.28,1,128,15,
49114386,WanderJaunt | Stinson | 1BR | Barton Hills,104309976,WanderJaunt,,78746,30.25995,-97.78803,Entire home/apt,112,1,14,2021-09-05,3.39,133,173,14,
49114592,SoCo Apartment.  Scooter into DT less than a mile!,14446438,Martin,,78704,30.25607,-97.74682,Entire home/apt,175,2,2,2021-08-15,0.40,1,357,2,
49115276,Professionally maintained apt | 1BR in Austin,359036978,Casey,,78702,30.26064,-97.71499,Entire home/apt,145,30,0,,,289,365,0,
49115876,Sofia A,118565935,Renters Club,,78703,30.28372,-97.75827,Entire home/apt,612,1,2,2021-05-31,0.52,84,340,2,
49116798,The South Congress House | Urban cowboy getaway,18253226,Stay Local Austin,,78704,30.24141,-97.75111,Entire home/apt,334,2,15,2021-09-12,2.98,26,324,15,
49127721,Downtown Austin Living - 1BR in Luxury Property,12355671,Transitions,,78701,30.26545,-97.74262,Entire home/apt,190,3,0,,,8,0,0,
49128276,Entire Cozy Apartment along Nature Trail and Lake,349251764,Taylor,,78704,30.26291,-97.77463,Entire home/apt,164,1,6,2021-07-18,1.48,1,78,6,
49128838,"LOCATION! shopping, hiking trails, 2 heated pools",292995184,Chad,,78759,30.40621,-97.74921,Entire home/apt,98,60,4,2021-07-10,0.83,1,164,4,
49128992,New-Build East Side Condo | Minutes to Mueller,109638288,TurnKey Vacation Rentals,,78721,30.28427,-97.68457,Entire home/apt,135,2,7,2021-09-07,1.47,74,0,7,
49130076,1940s Updated Classic Austin Bungalow,7620914,Kendall,,78756,30.33154,-97.73379,Entire home/apt,125,30,2,2021-08-25,0.78,1,16,2,
49131739,Cosmic Casita,154091187,Taylor,,78703,30.28639,-97.76051,Entire home/apt,700,7,0,,,2,0,0,
49133133,Landing | Modern Apartment with Amazing Amenities (ID331319),263502162,Landing,,78738,30.32491,-97.96289,Entire home/apt,134,30,0,,,43,345,0,
49139962,"The South Congress Studio | Bright, retro charm",18253226,Stay Local Austin,,78704,30.24181,-97.75117,Entire home/apt,179,2,6,2021-07-30,1.32,26,347,6,
49140294,2bd 2 ba City View Retreat for Mindful Wanderers ॐ,24892400,Christina,,78741,30.2194,-97.70774,Entire home/apt,162,2,18,2021-09-12,3.78,2,62,18,
49142319,Luxury 2bd/2bath minutes from downtown & Domain,139155196,Av,,78723,30.30756,-97.67258,Entire home/apt,155,1,12,2021-09-06,2.77,3,78,12,
49143232,"NEW LISTING! Lakeshore Landing - Pool, 2 masters, DT Austin, WiFi, Parking, Perfect for Work or Play",177821967,ITrip Vacations,,78741,30.24512,-97.7279,Entire home/apt,318,2,1,2021-05-16,0.24,20,346,1,
49146671,Designer Loft in Trees! Pool+BBQ+Fire Pit! 4BR/2BA,319916560,Ben & Allison,,78745,30.1954,-97.81384,Entire home/apt,432,2,6,2021-08-22,1.17,4,130,6,
49147642,Designer Compound! Pool! BBQ! Fire pit! 6BR/3.5 BA,319916560,Ben & Allison,,78745,30.19669,-97.81158,Entire home/apt,1966,2,3,2021-06-23,0.64,4,29,3,
49154238,"Comfy Stay w/ Games, Fast WiFi + King Bed | 1BR",35817561,Steven & Jennifer,,78756,30.31972,-97.73206,Entire home/apt,144,1,24,2021-08-25,5.41,24,287,24,
49156888,Private space in North Austin close to EVERYTHING!,75163503,Hamel,,78759,30.39575,-97.75446,Entire home/apt,275,3,1,2021-09-05,1,1,118,1,
49157130,"Chic & Cozy Staycation, Fast WiFi + King Bed | 1BR",35817561,Steven & Jennifer,,78756,30.32194,-97.73137,Entire home/apt,135,1,23,2021-09-11,6.11,24,285,23,
49157286,"Quiet Extended Stay, Fast WiFi + King Bed | 1BR",35817561,Steven & Jennifer,,78751,30.3173,-97.73106,Entire home/apt,145,1,8,2021-09-06,2.14,24,271,8,
49157813,Spacious 6BR House & Casita w/ Patio near Downtown,128620196,Drew,,78702,30.25825,-97.7299,Entire home/apt,657,3,16,2021-09-12,3.93,1,0,16,
49157840,Modern & Quiet Brand-New House w/ Natural Light,9999092,Austin,,78745,30.21891,-97.78075,Entire home/apt,219,3,3,2021-04-24,0.59,1,0,3,
49159216,Large private room and private bath!,76630070,Jerad,,78724,30.27495,-97.63123,Private room,46,1,25,2021-09-13,15.00,1,52,25,
49160345,Family house in Westlake with pool,11244707,Carl,,78746,30.2711,-97.81029,Entire home/apt,600,3,3,2021-07-29,1.01,1,18,3,
49162064,Central Cozy House Convenient Location,3644573,Topaz,,78702,30.26443,-97.69929,Entire home/apt,116,1,12,2021-09-02,2.67,2,329,12,
49172786,Modern East ATX Home one block from Lady Bird Lake,37675222,Sam,,78702,30.25237,-97.71455,Entire home/apt,975,3,0,,,1,353,0,
49173979,Cozy TownLake/DT apt w/fastWIFI,65046055,Indiee,,78741,30.2379,-97.72175,Entire home/apt,132,1,9,2021-07-31,2.50,1,77,9,
49174633,"Beautiful family friendly house, a little getaway!",226055637,Minal,,78759,30.43153,-97.77501,Entire home/apt,199,3,12,2021-08-14,3.60,1,58,12,
49175683,Downtown tree house feel getaway,224519624,Steef,,78704,30.2608,-97.77079,Entire home/apt,156,1,19,2021-09-12,4.91,3,19,19,
49176690,Entire Home - Halfway Between Downtown & Airport!,1250839,Austen,,78741,30.22592,-97.70401,Entire home/apt,250,2,10,2021-09-05,2.22,1,0,10,
49179235,★Families/Couples★ Perfect for a Home Base II,12925390,Nathan &,,78745,30.19953,-97.82677,Entire home/apt,103,2,35,2021-09-12,7.84,4,79,35,
49191021,Bear Creek Treehouse,54488429,Denise,,78732,30.38468,-97.91233,Private room,120,2,11,2021-09-06,2.29,1,37,11,
49191967,Sofia Estate,118565935,Renters Club,,78703,30.28213,-97.76,Entire home/apt,944,1,2,2021-08-08,0.68,84,339,2,
49192791,Verdi ADU - Modern Retreat in West Central Austin,1690540,Daniel,,78746,30.28169,-97.78468,Entire home/apt,250,3,2,2021-05-23,0.46,1,17,2,
49193213,Entire apartment!! Make yourself a home!!,385149365,Luciano,,78748,30.1564,-97.79907,Entire home/apt,80,25,0,,,1,319,0,
49193557,Charming Austin Oasis - Beautiful Pool!,396806507,Scott,,78704,30.22984,-97.76541,Entire home/apt,591,3,14,2021-09-06,7.92,1,254,14,
49194286,Cozy Capital Modern Home,19853794,Timothy,,78727,30.43069,-97.68859,Entire home/apt,244,30,1,2021-06-28,0.37,2,329,1,
49194728,Stylish 2 Bedroom with Pool - Close to Mueller Lake Park + Shopping,272515104,Ames - Austin Vacay,,78723,30.29599,-97.68633,Entire home/apt,82,1,30,2021-09-13,14.52,9,352,30,
49195573,"Cherrywood Treehouse-blocks from UT, 2mi from DT",22248765,Jennifer,,78722,30.28856,-97.71547,Entire home/apt,150,28,1,2021-07-04,0.41,1,122,1,
49195574,DT ATX | 1Bd+1Ba |POOL+FIREPIT+FREE PARKING,151971022,Darrien,,78705,30.29183,-97.7264,Entire home/apt,106,1,7,2021-07-19,7,6,344,7,
49196863,Austin Texan Perfection- 90Sec walk to S. Congress,17364493,S Thomas,,78704,30.25221,-97.74538,Entire home/apt,98,28,11,2021-08-14,6.73,2,62,11,
49198346,Private guest house in east Austin near it all.,3238684,Jeff,,78702,30.25344,-97.70928,Entire home/apt,100,2,17,2021-09-13,4.08,1,143,17,
49198772,Cozy Condo minutes from South Congress,203034693,Michael,,78704,30.25143,-97.74457,Entire home/apt,90,2,5,2021-08-16,1.22,1,0,5,
49208436,Brand new private suite in Austin's Mueller area,78302830,Jonathan,,78723,30.2954,-97.68274,Entire home/apt,100,1,0,,,1,51,0,
49208465,Vibrant 2 bedroom SoCo condo!,337901,Krista,,78704,30.24275,-97.75398,Entire home/apt,73,90,0,,,1,120,0,
49211485,Austin Texan Perfection-90Sec walk to S. Congress,375129676,Scott,,78704,30.25142,-97.74594,Entire home/apt,78,30,2,2021-08-25,1.02,8,0,2,
49211498,Scotch and Water,170909250,Kenny,,78734,30.42479,-97.94952,Entire home/apt,214,1,25,2021-09-12,25,1,335,25,
49211762,North Lamar Condo,392762641,Nicholas,,78752,30.33277,-97.72168,Entire home/apt,96,1,4,2021-08-29,1.97,1,254,4,
49214415,"Modern Mount Fuji Oasis | TempurPedic King | Gym, Pool, Fast WiFi, Washer/Dryer",243684594,Shirley,,78741,30.23177,-97.72223,Entire home/apt,110,1,3,2021-07-08,0.72,34,352,3,
49214678,Lake Austin Neighborhood home,168046297,Jonathan,,78734,30.37638,-97.92459,Entire home/apt,239,2,7,2021-09-12,2.39,1,93,7,
49224199,Brand New Studio on South Congress w/ WiFi (2),367670680,Martin,,78704,30.237497,-97.755234,Entire home/apt,293,2,11,2021-08-23,3.75,28,105,11,
49226854,Private Garage Apartment 3 miles from downtown!,12197907,Daniel,,78721,30.27637,-97.69715,Entire home/apt,51,30,1,2021-08-23,1,2,0,1,
49227740,F12 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.32877,-97.70441,Entire home/apt,74,1,1,2021-05-30,0.28,37,161,1,
49228142,F10 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.32835,-97.70233,Entire home/apt,69,1,6,2021-07-31,1.46,37,134,6,
49228756,Private room Bouldin Bungalow- Travelers + Execs,1518835,Russ,,78704,30.25149,-97.75919,Private room,150,1,1,2021-05-30,0.28,2,67,1,
49231431,Spacious 2 Bedroom with Peloton Bike + Impressive Kitchen + Fenced Backyard,272515104,Ames - Austin Vacay,,78721,30.28465,-97.6854,Entire home/apt,89,1,3,2021-09-04,1.45,9,319,3,
49231720,Peaceful Serenity,397137115,Raven,,78717,30.47676,-97.78529,Entire home/apt,75,2,2,2021-07-19,0.69,1,0,2,
49232460,Modern Space w/Beautiful Pool & Courtyard,67851977,MiniHouse Rentals,,78741,30.22751,-97.71014,Entire home/apt,91,1,17,2021-09-05,3.38,3,75,17,
49240365,Downtown Loft at Brazos Place w/ doorman,143204479,Anthony,,78701,30.26946,-97.74207,Entire home/apt,90,28,2,2021-06-30,1.30,2,5,2,
49241939,"Spacious, modern home close to everything in ATX!",5037913,Rahul,,78757,30.33638,-97.74487,Entire home/apt,339,2,13,2021-09-13,3.68,1,0,13,
49243766,"★BRAND NEW★ 2 Standing Desks, WFH Ready ATX Home!",218507164,Ray,,78702,30.25383,-97.69444,Entire home/apt,126,3,5,2021-08-24,2.88,12,77,5,
49244095,Modern Cherry Blossom Residence to Experience | Fast WiFi | Washer-Dryer In Unit,243684594,Shirley,,78741,30.2297,-97.72304,Entire home/apt,134,1,3,2021-08-15,2.50,34,355,3,
49244096,"Modern Japanese 1B w/ Balcony View of Downtown! | King Bed, Gym, Pool, Fast WiFi",243684594,Shirley,,78741,30.23136,-97.7227,Entire home/apt,166,1,4,2021-06-28,1.03,34,338,4,
49244529,"★2 STANDING DESKS★ WFH Here, Near Del Valle!",218507164,Ray,,78702,30.25416,-97.69442,Entire home/apt,137,7,4,2021-08-15,1.54,12,84,4,
49245826,Homey home | 2BR in Austin,359036978,Casey,,78751,30.3149,-97.73382,Entire home/apt,140,30,0,,,289,365,0,
49245890,"Float in Paradise, 4 bedroom houseboat.",30858681,Tommy,,78734,30.42289,-97.9441,Entire home/apt,550,2,12,2021-08-29,3.53,1,167,12,
49246333,Adina | Van Gogh Suite | Amazing Downtown Locale,109638288,TurnKey Vacation Rentals,,78701,30.27735,-97.74805,Entire home/apt,140,2,1,2021-05-24,0.26,74,308,1,
49249637,Borders Lake Austin & few mins away from Downtown,6037067,Lionel & Chaman,,78703,30.31236,-97.76671,Entire home/apt,255,7,1,2021-09-01,1,2,55,1,
49249948,Golden Paradise 25 min West of Airport,5341252,Peter,,78737,30.18684,-97.99909,Private room,116,2,17,2021-09-06,3.38,3,304,17,
49256823,Newly Renovated Sunny Space with Patio in prime Central East Austin,272515104,Ames - Austin Vacay,,78723,30.30886,-97.6829,Entire home/apt,82,1,23,2021-08-15,5.95,9,356,23,
49259026,Northwest Austin Monthly Vacation Rental,397399870,Jonie,,78750,30.44296,-97.80458,Entire home/apt,109,30,0,,,1,153,0,
49259213,Classic Clarksville downtown apartment.,95139463,Felicity,,78703,30.28148,-97.75591,Entire home/apt,100,30,0,,,11,43,0,
49259887,The Oak-y Acre — SW Austin Retreat,24974744,Zachary,,78736,30.24438,-97.90765,Entire home/apt,100,3,3,2021-07-12,0.93,1,16,3,
49261791,Pond-side Smart Condo,159363493,Simone,,78741,30.21621,-97.73906,Entire home/apt,113,2,24,2021-09-04,5.26,3,348,24,
49267168,"Mueller Comfort: Clean, Quiet, Relaxing Stay",11063452,Tara & Shawn,,78723,30.29704,-97.70205,Entire home/apt,357,2,2,2021-09-06,2,1,77,2,
49274525,Modern & Private East Austin Digs!,1308773,Adam,,78722,30.28414,-97.71655,Entire home/apt,523,2,10,2021-08-15,5.00,2,33,10,
49276150,Brand New Home in the Heart of East Austin,106562056,Lowell,,78702,30.2757,-97.71308,Entire home/apt,425,3,13,2021-09-13,3.58,1,129,13,
49276368,Modern and Large - 891 sq ft,98790715,Tricia,,78701,30.26993,-97.741028,Entire home/apt,165,30,2,2021-08-13,0.77,1,223,2,
49278742,Landing | Modern Apartment with Amazing Amenities (ID5796),263502162,Landing,,78723,30.29688,-97.70424,Entire home/apt,156,30,0,,,43,336,0,
49286208,"Sunny, Good Vibes Bedroom with private Bathroom",1699416,Summer,,78704,30.23242,-97.78219,Private room,60,2,7,2021-09-05,2.10,2,38,7,
49286739,Recharge South Central Apt w/ outdoor patio,8402421,Andy,,78741,30.21636,-97.73495,Entire home/apt,107,2,22,2021-09-10,12.22,11,147,22,
49288791,Splash into the Pool! 2 Bedroom w/6 Beds | FUN,200264531,Ashley,,78705,30.29104,-97.74891,Entire home/apt,173,2,16,2021-07-25,3.36,2,0,16,
49289174,Yellow Happy Home Suite Home,37423519,Felecha,,78745,30.20459,-97.82956,Entire home/apt,100,2,4,2021-08-16,2.26,1,94,4,
49292739,WanderJaunt | Kramer | 1BR | North Austin,104309976,WanderJaunt,,78759,30.41028,-97.71569,Entire home/apt,107,1,9,2021-09-06,6.14,133,204,9,
49292757,WanderJaunt | Meyers | 1BR | North Austin,104309976,WanderJaunt,,78759,30.41045,-97.71471,Entire home/apt,102,1,9,2021-08-17,2.08,133,213,9,
49292790,WanderJaunt | Duval | 1BR | North Austin,104309976,WanderJaunt,,78759,30.41243,-97.71415,Entire home/apt,104,1,12,2021-09-08,2.63,133,211,12,
49293934,★NEW★ Rare Find with 2 Standing Desks in unit!,218507164,Ray,,78702,30.25405,-97.69319,Entire home/apt,149,7,3,2021-06-08,0.75,12,87,3,
49294082,East Austin Historic Cherrywood Apartment,1961942,Jessica,,78722,30.29897,-97.71331,Entire home/apt,157,1,19,2021-09-05,4.87,1,65,19,
49323119,William Cannon South Austin Getaway Prime location,200281507,Devon,,78744,30.1608,-97.72954,Entire home/apt,245,1,36,2021-08-29,7.88,1,49,36,
49323328,Stay in a place of your own | 1BR in Austin,359036978,Casey,,78744,30.18168,-97.77617,Entire home/apt,114,30,0,,,289,365,0,
49323784,"💯 move-in ready, very spacious and convenient",60282894,Paul,,78748,30.16351,-97.80236,Entire home/apt,314,28,0,,,4,318,0,
49327369,Travis Heights Modern Home with Heated Pool,18253226,Stay Local Austin,,78704,30.25046,-97.74535,Entire home/apt,833,2,14,2021-09-05,4.12,26,172,14,
49336549,"Loft: queen sofa bed, new memory foam mattress",48263936,Lesli,,78748,30.15586,-97.83093,Private room,40,2,7,2021-07-09,7,4,348,7,
49336721,Wonderful home in the heart of South Austin,71520613,Lynn,,78748,30.16683,-97.82463,Entire home/apt,139,30,1,2021-08-14,0.91,1,282,1,
49343948,Kasa Austin | Kitchen + Pool Access | Lady Bird Lake,88566861,Kasa,,78701,30.26629,-97.74187,Entire home/apt,256,2,10,2021-09-06,2.40,10,271,10,
